행정구역코드,시도,시군구,읍면동,리,합계(㎡),전,답,과수원,목장용지,임야,광천지,염전,대지,공장용지,학교용지,주차장,주유소용지,창고용지,도로,철도용지,제방,하천,구거,유지,양어장,수도용지,공원,체육용지,유원지,종교용지,사적지,묘지,잡종지
4374033523,충청북도,영동군,추풍령면,계룡리,"6,755,761","320,216","471,771","18,273",0,"5,180,329",0,0,"67,445",0,0,0,0,"2,797","383,222","84,742",0,"121,744","78,923",0,0,38,0,0,0,311,0,"25,716",234
4374033524,충청북도,영동군,추풍령면,추풍령리,"3,904,117","388,696","749,234","38,976","1,531","1,963,099",0,0,"162,292",0,"35,976","2,802","1,542","13,200","217,254","107,453","2,083","91,562","66,413",332,0,0,0,"1,158",0,"2,022",0,"43,566","14,926"
4374033525,충청북도,영동군,추풍령면,죽전리,"5,731,741","431,379","701,894","51,489","1,654","4,106,008",0,0,"55,353",0,"4,598",0,0,"4,377","84,250",0,"1,587","44,520","80,264","139,017",0,92,0,0,0,542,0,"23,313","1,404"
4374033526,충청북도,영동군,추풍령면,작점리,"4,605,634","225,113","588,790","18,856","31,086","3,458,457",0,0,"35,094",0,0,119,0,"5,060","109,530",0,0,"30,747","65,923","28,916",0,0,0,0,0,0,0,"4,270","3,673"
4374033527,충청북도,영동군,추풍령면,신안리,"9,271,433","442,220","520,368","16,533","8,916","7,951,841",0,0,"51,762",0,"7,385",0,0,"5,816","99,050",0,0,"19,995","127,323",0,0,0,0,0,0,0,0,"15,623","4,601"
4374033528,충청북도,영동군,추풍령면,웅북리,"4,404,737","407,694","475,192","13,905","1,702","3,368,973",0,0,"53,562",0,0,0,0,"3,102","20,657",0,0,"19,180","31,646",264,0,0,0,0,0,298,0,"7,491","1,071"
4374033529,충청북도,영동군,추풍령면,지봉리,"5,277,466","527,450","668,173","190,093","21,326","3,542,639",0,0,"72,098","10,130",0,0,0,"8,360","106,426",0,"1,471","21,193","80,926","13,496",0,0,0,0,0,0,0,"10,974","2,711"
4374034021,충청북도,영동군,매곡면,노천리,"4,692,802","368,776","588,703","90,039",0,"2,957,022",0,0,"131,013","5,237","11,852",0,"1,995","20,328","118,877",0,"2,233","279,520","87,712",0,0,21,0,0,0,"5,115",0,"5,840","18,520"
4374034023,충청북도,영동군,매곡면,장척리,"2,023,137","145,286","555,218","27,527",0,"1,050,186",0,0,"35,810",0,0,0,0,"5,173","47,480",0,"1,795","90,704","56,516","6,620",0,0,0,0,0,0,0,823,0
4374034024,충청북도,영동군,매곡면,옥전리,"6,573,815","460,531","673,196","40,796","34,474","5,027,610",0,0,"77,107",0,0,0,0,"9,187","87,598",0,0,"48,967","96,320",552,0,0,0,0,0,0,0,"17,352",126
4374034025,충청북도,영동군,매곡면,유전리,"3,189,847","277,306","1,053,957","50,375",945,"1,278,561",0,0,"68,725",0,0,0,0,"7,600","141,429",0,169,"122,216","154,054","1,924",0,12,0,0,0,0,0,"27,354","5,220"
4374034026,충청북도,영동군,매곡면,강진리,"9,809,244","400,596","802,373","31,267","1,864","7,977,669",0,0,"76,662",0,0,0,0,"9,882","117,821",0,0,"134,734","171,067","62,016","1,075",0,0,0,0,"2,997",0,"9,532","9,689"
4374034027,충청북도,영동군,매곡면,수원리,"5,340,485","196,991","453,876","109,210","93,079","3,594,754",0,0,"33,017",0,0,0,0,"6,464","99,934",0,"3,498","322,443","77,468",0,0,0,0,0,0,0,0,0,"349,751"
4374034028,충청북도,영동군,매곡면,어촌리,"9,527,579","325,604","748,348","18,897","322,711","7,551,085",0,0,"67,301","62,689",0,0,0,"8,986","115,374","5,406",0,"5,538","159,074","76,092",0,0,0,0,0,"3,867",0,"26,488","30,119"
4374034029,충청북도,영동군,매곡면,공수리,"4,029,381","254,857","526,259","50,872","11,127","2,914,206",0,0,"60,597",0,"6,928",0,0,"6,564","66,180",0,"3,239","3,472","93,743","8,203",0,0,0,0,0,0,0,"16,512","6,622"
4374035021,충청북도,영동군,상촌면,임산리,"8,709,718","387,066","560,735","48,528",0,"7,087,848",0,0,"116,132",0,"12,788",0,"2,086","7,319","90,290","67,217","12,429","239,771","62,178","3,733",176,0,0,0,0,"4,046",0,308,"7,068"
4374035022,충청북도,영동군,상촌면,돈대리,"8,632,312","334,728","650,582","56,413","4,728","7,004,706",0,0,"54,338",0,0,0,0,"2,713","107,054",0,"39,253","255,403","94,883",0,0,0,0,0,0,0,0,"14,592","12,919"
4374035023,충청북도,영동군,상촌면,하도대리,"6,035,262","251,665","420,875","11,355","4,942","4,855,783",0,0,"68,123",0,0,0,0,"5,632","90,287","1,410",0,"280,847","44,343",0,0,0,0,0,0,0,0,0,0
4374035024,충청북도,영동군,상촌면,상도대리,"9,770,922","237,439","260,574","29,264",0,"8,788,248",0,0,"51,816",0,0,0,0,"4,576","125,551",0,0,"238,842","31,075",0,0,0,0,0,0,0,0,"2,926",611
4374035025,충청북도,영동군,상촌면,고자리,"12,838,732","314,133","153,040","19,272","4,598","11,903,610",0,0,"45,871",0,"8,162",0,0,"4,967","170,633","4,581",0,"177,657","20,505",0,0,0,0,0,"6,600",0,0,"3,422","1,681"
4374035026,충청북도,영동군,상촌면,둔전리,"7,636,036","229,536","179,468","17,178","8,059","6,941,612",0,0,"19,924",0,0,0,0,"5,678","67,954",0,0,"125,732","29,831",0,0,0,0,0,0,0,0,"10,245",819
4374035027,충청북도,영동군,상촌면,물한리,"29,407,650","584,516","520,170","15,030",900,"27,730,385",0,0,"109,913",989,"3,269","3,753",0,"5,294","88,347",0,0,"243,348","85,253",0,0,0,0,0,817,"2,760",0,"10,297","2,609"
4374035028,충청북도,영동군,상촌면,대해리,"14,455,663","849,423","523,871","6,206","44,705","12,419,531",0,0,"93,470",0,"4,543",0,0,"3,543","115,863",0,0,"100,238","238,656","2,550",0,0,0,0,0,"1,980",0,"49,643","1,441"
4374035029,충청북도,영동군,상촌면,흥덕리,"15,240,589","394,389","311,410","4,962","1,963","14,053,665",0,0,"46,926",0,0,0,0,"1,084","214,665",0,0,"201,475","5,282",0,0,0,0,0,0,"1,431",0,"1,176","2,161"
4374035030,충청북도,영동군,상촌면,궁촌리,"14,654,460","618,276","517,589","38,702","3,489","12,695,832",0,0,"84,064",0,"9,082",0,0,"4,342","89,572",0,0,"511,611","69,603",0,0,"10,028",0,0,0,456,0,225,"1,589"
4374035031,충청북도,영동군,상촌면,유곡리,"10,247,320","704,337","654,356","30,179","68,267","8,146,858",0,0,"106,862",0,"18,906",0,"1,000","3,871","105,166","9,269","1,275","225,979","117,646","8,126",0,0,0,0,0,0,0,"40,504","4,719"
4374036021,충청북도,영동군,양강면,괴목리,"5,400,077","720,405","825,987","73,591","10,305","3,002,225",0,0,"90,814","8,820",0,0,"1,458","4,793","218,794",0,"3,038","164,301","138,247","15,903",0,"12,334",0,0,0,318,"2,102",574,"106,068"
4374036022,충청북도,영동군,양강면,가동리,"2,572,856","399,391","257,267","86,338","2,489","1,462,198",0,0,"56,702","5,072",0,0,0,"5,902","112,975",0,736,"41,415","70,764","12,689",0,0,0,0,0,109,0,132,"58,677"
4374036023,충청북도,영동군,양강면,양정리,"1,968,668","191,026","177,590","50,674",0,"632,753",0,0,"41,534",0,0,0,0,"1,591","37,914",0,"4,152","69,421","38,109",0,0,0,0,0,0,907,0,"1,820","721,177"
4374036024,충청북도,영동군,양강면,죽촌리,"11,974,531","256,488","355,725","255,192",0,"10,652,941",0,0,"44,142",0,0,0,0,"1,593","77,410",0,572,"11,561","264,978","49,408",0,0,0,0,0,0,0,"1,133","3,388"
4374036025,충청북도,영동군,양강면,남전리,"4,282,349","360,554","416,152","39,896","5,585","3,034,070",0,0,"69,009","6,335",0,0,0,"5,469","53,021",0,"15,521","126,873","130,532",0,0,0,0,0,0,0,0,"10,723","8,609"
4374036026,충청북도,영동군,양강면,산막리,"19,517,759","332,417","287,953","48,684","6,229","18,172,709",0,0,"73,023",0,0,0,0,"5,162","126,786",0,0,"286,331","57,030","119,952",0,0,0,0,0,0,0,655,828
4374036027,충청북도,영동군,양강면,지촌리,"8,187,473","401,746","330,999","58,693","3,613","7,059,811",0,0,"46,268","1,867",0,0,0,"1,500","60,820",0,304,"100,300","77,320","40,724",0,0,0,820,0,446,0,"1,340",902
4374036028,충청북도,영동군,양강면,유점리,"3,361,044","412,828","346,236","34,150","2,206","2,092,969",0,0,"38,606",0,"9,967",0,"1,098","1,222","164,538",0,"28,723","93,202","90,683","4,914",0,0,0,0,0,378,0,"1,530","37,794"
4374036029,충청북도,영동군,양강면,만계리,"4,088,429","582,433","492,018","27,028","3,914","2,665,468",0,0,"55,480",0,0,0,0,"4,205","69,175",0,0,"47,413","122,321","10,352",0,0,0,0,0,"1,302",0,"4,757","2,563"
4374036030,충청북도,영동군,양강면,묵정리,"3,810,097","251,224","451,101","27,564","1,506","2,329,078",0,0,"77,108",0,0,0,0,"2,614","323,453",0,0,"248,946","78,612",0,"1,698",0,0,0,0,208,0,80,"16,905"
4374036031,충청북도,영동군,양강면,두평리,"3,054,340","340,384","597,893","28,879","5,177","1,495,722",0,0,"36,467",0,0,0,0,444,"75,988",0,"14,146","329,249","95,538",0,0,0,0,0,0,320,"1,319","1,372","31,442"
4374036032,충청북도,영동군,양강면,구강리,"3,814,724","349,472","455,929","28,220",0,"1,765,418",0,0,"60,661",0,"8,436",0,0,"1,201","108,258",0,"1,052","978,340","45,439",357,0,0,0,0,0,0,0,"10,057","1,884"
4374036033,충청북도,영동군,양강면,쌍암리,"6,348,881","533,734","424,098","2,509",0,"4,764,792",0,0,"1,259",0,0,0,0,0,"72,010",0,"6,001","79,523","126,404","2,737",0,0,0,0,0,0,0,198,"335,616"
4374036034,충청북도,영동군,양강면,묘동리,"3,574,636","847,204","243,546","51,985",660,"1,969,568",0,0,"41,134",883,"14,902",0,0,"1,820","164,714",0,0,0,"79,762",0,0,33,0,0,0,519,0,"5,516","152,390"
4374037021,충청북도,영동군,용화면,용화리,"10,526,847","427,979","560,555","11,286","19,975","8,936,000",0,0,"74,023","1,376","10,601",0,0,"3,485","166,890",0,"1,343","144,742","152,537",78,0,0,0,0,0,"1,882",0,"8,309","5,786"
4374037022,충청북도,영동군,용화면,조동리,"11,721,097","698,884","294,283","7,663","9,101","10,453,343",0,0,"64,219",0,159,0,0,"2,873","63,875",0,0,"106,964","13,227",0,0,0,0,0,0,"2,292",0,"3,943",271
4374037023,충청북도,영동군,용화면,안정리,"6,632,754","254,411","211,613","21,262","48,928","5,877,548",0,0,"32,255",0,0,0,0,724,"49,994",0,0,"93,729","37,118",0,0,0,0,0,0,0,0,"4,904",268
4374037024,충청북도,영동군,용화면,월전리,"5,134,919","353,582","272,861","6,461","2,900","4,106,054",0,0,"65,085",0,0,0,0,"2,102","80,427",0,0,"177,940","24,693",119,0,0,0,0,0,456,0,"41,769",470
4374037025,충청북도,영동군,용화면,용강리,"3,589,405","279,369","70,851","4,372",0,"2,927,544",0,0,"23,049",0,0,0,0,"2,347","18,933",0,0,"163,369","41,850",0,0,0,0,0,0,0,0,"57,521",200
4374037026,충청북도,영동군,용화면,여의리,"6,913,085","187,412","108,868",0,0,"6,435,976",0,0,"23,024",0,0,0,0,"2,604","46,135",0,0,"16,006","83,681",0,0,0,0,0,0,0,0,"9,200",179
4374037027,충청북도,영동군,용화면,자계리,"14,880,294","548,909","387,200","22,512",0,"13,406,680",0,0,"50,931","1,150","3,580",0,0,"3,351","180,949",0,0,"2,496","210,002",0,0,0,0,0,0,0,0,"62,534",0
4374038021,충청북도,영동군,학산면,서산리,"4,673,963","553,247","470,355","64,512","1,676","3,042,657",0,0,"141,659","3,582","45,764",972,0,"4,800","173,162",0,0,"39,853","109,776","8,289",0,83,0,0,0,"7,306",0,678,"5,592"
4374038022,충청북도,영동군,학산면,학산리,"2,281,659","331,157","329,704","79,215",0,"1,277,836",0,0,"44,572",0,0,0,0,165,"70,181",0,0,"66,076","57,274","5,879",0,"4,170",0,0,0,"1,882",0,"13,548",0
4374038023,충청북도,영동군,학산면,아암리,"6,567,850","429,011","523,370","87,899","9,934","4,911,897",0,0,"85,324",0,0,0,883,"2,389","111,974",0,0,"111,136","147,982","19,043",0,0,0,0,0,487,0,"6,144","120,377"
4374038024,충청북도,영동군,학산면,봉소리,"8,972,755","676,984","927,364","41,401","3,643","6,319,074",0,0,"64,605",868,0,0,"1,370",0,"504,421",0,0,"99,238","175,278","141,444",0,0,0,0,0,0,0,"5,331","11,734"
4374038025,충청북도,영동군,학산면,황산리,"4,650,001","498,532","546,441","46,977",0,"3,202,133",0,0,"85,705",0,"12,580",0,0,"3,077","97,867",0,0,"1,964","136,153",286,0,0,0,0,0,0,0,"16,352","1,934"
4374038026,충청북도,영동군,학산면,지내리,"13,297,171","929,084","725,272","16,379","8,055","11,017,648",0,0,"109,256",0,112,0,0,"2,232","133,657",0,0,"159,529","156,834","7,173","11,499",610,0,0,0,523,0,"15,143","4,165"
4374038027,충청북도,영동군,학산면,박계리,"5,867,976","915,766","753,225","90,533","3,015","3,460,151",0,0,"102,382","6,669",621,0,0,"3,328","205,053",0,"1,622","106,233","145,808","12,790",0,168,0,0,0,807,0,"48,733","11,072"
4374038028,충청북도,영동군,학산면,봉림리,"3,348,548","179,021","512,316","42,143","1,862","2,136,695",0,0,"72,314","2,095",0,0,0,"4,873","95,057",0,0,"186,028","90,282",623,0,0,0,0,0,111,0,"25,128",0
4374038029,충청북도,영동군,학산면,범화리,"12,061,381","658,294","607,150","77,035","14,203","9,863,278",0,0,"66,306","13,566",301,0,"1,058","2,090","218,391",0,0,"144,662","300,625","46,884",0,0,0,0,0,256,0,"45,301","1,981"
4374038030,충청북도,영동군,학산면,도덕리,"11,893,154","205,842","226,063","15,042","1,982","10,945,882",0,0,"28,703",0,0,0,0,447,"203,348",0,56,"52,674","185,329",258,0,0,0,0,0,0,0,"25,713","1,815"
4374039021,충청북도,영동군,양산면,가곡리,"1,527,471","224,179","509,623","80,936",565,"385,031",0,0,"130,015","3,125","14,654",0,0,"3,250","69,738",0,0,"5,297","80,812","4,975","1,650",0,0,0,0,"2,873",0,"3,560","7,188"
4374039022,충청북도,영동군,양산면,원당리,"2,724,850","292,414","640,190","68,547","3,832","1,165,853",0,0,"52,622",0,0,0,0,"1,089","91,497",0,"41,461","301,147","64,050",0,0,0,0,0,0,329,0,"1,134",684
4374039023,충청북도,영동군,양산면,봉곡리,"3,709,627","488,573","586,932","31,045",0,"1,778,365",0,0,"75,194","2,466",0,980,0,"1,289","105,986",0,"45,813","475,618","113,018",0,0,0,0,0,0,"2,093",0,"2,125",130
4374039024,충청북도,영동군,양산면,죽산리,"10,251,357","367,043","525,807","31,196","10,966","8,701,589",0,0,"50,252","3,474",0,0,0,"1,658","140,899",0,0,"147,745","178,177","40,612",0,0,0,0,"29,501",0,0,"14,461","7,977"
4374039025,충청북도,영동군,양산면,송호리,"1,082,494","262,808","357,427","12,086",823,"76,426",0,0,"52,118",0,"9,674",0,0,"3,092","55,162",0,"12,114","153,410","24,321",0,0,0,0,0,"54,355",803,0,"6,788","1,087"
4374039026,충청북도,영동군,양산면,수두리,"6,685,556","406,480","502,773","73,656","3,714","4,933,828",0,0,"64,841",0,0,0,"1,495","4,390","122,883",0,"29,216","420,130","112,434",0,0,0,0,0,922,0,0,"7,962",833
4374039027,충청북도,영동군,양산면,호탄리,"8,579,426","518,925","454,978","23,513","14,364","6,466,289",0,0,"70,176","1,043","7,118",0,"1,347","2,432","140,608",0,"15,436","762,263","74,482","5,124",0,35,0,0,0,0,0,"12,541","8,752"
4374039028,충청북도,영동군,양산면,누교리,"13,551,074","619,712","624,745","13,421","50,083","11,655,547",0,0,"96,727","5,933",0,0,0,"1,027","171,184",0,"1,160","104,135","169,745","14,026",0,0,0,0,0,"3,257",0,"17,904","2,468"
4374039029,충청북도,영동군,양산면,가선리,"9,013,958","260,745","157,573","19,994","1,190","7,950,103",0,0,"23,527",0,"2,493",472,"1,000",245,"89,469",0,0,"371,311","110,481",0,"3,382",0,0,0,0,456,0,"21,517",0
4374040021,충청북도,영동군,심천면,심천리,"5,400,745","657,015","351,597","74,545","2,009","2,943,439",0,0,"134,799","4,054","8,791",0,0,"2,085","143,249","133,517","65,668","707,484","120,610",0,0,0,0,0,"35,231","3,755",0,0,"12,897"
4374040022,충청북도,영동군,심천면,단전리,"8,168,948","576,893","488,392","204,922","22,420","6,086,989",0,0,"58,979","2,259",0,0,0,807,"125,729",0,0,"454,858","130,485",0,0,0,0,0,0,"2,083",0,"1,002","13,130"
4374040023,충청북도,영동군,심천면,길현리,"6,754,527","603,843","276,312","19,715",0,"5,515,966",0,0,"46,112",0,"2,488",0,0,668,"123,831",0,0,"21,811","141,692",0,0,0,0,0,0,0,0,"1,745",344
4374040024,충청북도,영동군,심천면,구탄리,"4,107,744","373,603","366,626","27,822","1,000","2,627,531",0,0,"26,941",0,0,0,0,913,"73,855","78,976","7,507","434,664","86,524",377,0,0,0,0,0,660,0,718,27
4374040025,충청북도,영동군,심천면,장동리,"1,765,364","337,757","153,373","117,550",387,"625,206",0,0,"38,209",0,0,"18,954",0,"1,215","75,574",0,0,"337,943","57,557",53,0,0,0,0,0,499,0,371,716
4374040026,충청북도,영동군,심천면,고당리,"8,517,967","702,926","480,915","36,795","8,195","5,158,932",0,0,"140,974","69,755",0,"6,067","1,092","2,746","284,133","25,852","3,172","1,397,413","87,402","7,442",0,0,0,0,0,"3,217","21,634",996,"78,309"
4374040027,충청북도,영동군,심천면,마곡리,"10,914,772","761,129","559,234","3,830",980,"9,148,685",0,0,"53,758",0,"1,613",0,0,"1,479","133,966",0,0,"23,997","190,408",754,"2,252",0,0,995,"24,075",476,0,"6,425",716
4374040028,충청북도,영동군,심천면,기호리,"5,329,244","279,241","415,475","4,638","26,980","3,846,632",0,0,"53,276",0,"9,123",0,0,"1,325","90,182",0,0,"518,014","77,877","2,387",0,0,0,0,0,"2,661",0,721,712
4374040029,충청북도,영동군,심천면,명천리,"5,556,330","284,303","391,745","48,975","58,241","4,375,527",0,0,"37,423",0,0,0,0,"2,939","44,352",0,0,"124,775","176,910","3,754",0,0,0,0,0,461,0,"6,049",876
4374040030,충청북도,영동군,심천면,금정리,"7,409,665","438,682","487,138","15,310","24,142","5,484,444",0,0,"50,160",0,0,0,0,"1,016","124,813",0,"11,183","622,889","118,364","3,653",0,"9,355",0,0,0,"10,015",0,"7,527",974
4374040031,충청북도,영동군,심천면,약목리,"3,865,759","409,165","647,699","91,472","1,500","2,081,355",0,0,"83,712","22,812",0,0,"1,413","5,390","179,129",0,"28,276","122,201","145,625","3,087",0,"19,583",0,0,"9,598","1,142",0,"6,208","6,392"
4374040032,충청북도,영동군,심천면,각계리,"4,228,760","489,472","309,743","67,941","17,989","2,623,178",0,0,"89,600","6,460",0,0,999,0,"65,855","290,600","4,884","164,294","82,187",458,0,57,0,0,0,"1,561",0,"5,692","7,790"
4374040033,충청북도,영동군,심천면,초강리,"3,402,331","463,586","869,423","131,006","7,473","357,499",0,0,"111,279","14,600","31,622",0,0,335,"137,438","210,288","108,744","885,284","60,952",0,0,0,0,"1,076",0,768,"2,608","2,031","6,319"
4374040034,충청북도,영동군,심천면,용당리,"2,389,031","290,238","323,754","39,887",331,"1,158,502",0,0,"51,638",0,0,0,0,"4,096","89,836","65,377","25,163","255,305","77,809","6,797",0,0,0,0,0,0,0,0,298
4374525021,충청북도,증평군,증평읍,증평리,"240,242","47,905","4,692",8,0,"4,001",0,0,"93,136",185,"44,241",376,192,782,"37,216",454,0,0,"1,021",0,0,0,0,0,0,"3,117",0,275,"2,641"
4374525022,충청북도,증평군,증평읍,교동리,"94,297",0,0,0,0,0,0,0,"63,497",0,0,0,0,"1,380","27,829",0,0,0,0,0,0,0,0,0,0,854,0,0,737
4374525023,충청북도,증평군,증평읍,중동리,"61,805",0,0,0,0,0,0,0,"41,870",0,0,"1,428",0,0,"18,507",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374525024,충청북도,증평군,증평읍,대동리,"27,065",0,0,0,0,0,0,0,"18,926",0,0,"1,485",0,0,"6,654",0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374525025,충청북도,증평군,증평읍,신동리,"265,779","19,629","20,680",580,0,"10,553",0,0,"93,509",0,"4,648","1,614",0,308,"46,153","61,436",0,0,"4,626",0,0,0,0,0,0,432,0,0,"1,611"
4374525026,충청북도,증평군,증평읍,창동리,"315,373","5,951","3,945",0,0,48,0,0,"145,857",0,0,"1,587",2,802,"66,028","6,084",27,"82,568",835,0,0,0,0,0,0,451,0,0,"1,188"
4374525027,충청북도,증평군,증평읍,장동리,"532,029","19,548","86,395",0,0,165,0,0,"188,730","1,200",509,"2,298",780,0,"79,046","2,795","10,286","110,754","9,932",0,0,0,"1,788","1,962",0,"12,189",0,0,"3,653"
4374525028,충청북도,증평군,증평읍,증천리,"1,215,598","134,131","338,899",0,"4,560","99,193",0,0,"138,673","13,883","65,817",0,"1,372","19,340","113,937","30,166","25,046","149,321","33,394",0,0,0,0,0,0,"3,919",0,256,"43,691"
4374525029,충청북도,증평군,증평읍,내성리,"1,789,849","376,095","427,218","18,859",0,"674,901",0,0,"104,368","31,186",0,0,495,"6,863","65,409","1,785",0,106,"47,899",0,990,"15,486",0,0,0,610,0,"4,964","12,615"
