처리시설명,시도,시군구,읍면동,리,측정일자,발생 유량(㎥/일),방류 유량(㎥/일),발생 수질 농도_BOD(mg/L),발생 수질 농도_COD(mg/L),발생 수질 농도_TN(mg/L),발생 수질 농도_TP(mg/L),방류 수질 농도_BOD(mg/L),방류 수질 농도_COD(mg/L),방류 수질 농도_TN(mg/L),방류 수질 농도_TP(mg/L),연계처리시설명,이송방법,처리유형,배출허용기준적용지역,가동여부
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-15,540,582,,,,,44.3,346,285.6,0.475,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-16,548,624,560,1560,1902,27.24,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-17,506,586,,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-18,451,600,452.1,1854.2,1722,34.2,40.2,365,331.2,0.816,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-19,459,605,499.3,1566.7,2076,21,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-20,465,683,,,,,43.1,464,391.2,1.64,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-21,478,643,,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-22,475,461,,,,,32.6,340,338.4,0.552,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-23,466,539,608.3,1842.9,2538,38.6,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-24,461,483,,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-25,442,"1,476",,,,,55.2,988,672,1.176,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-26,455,"1,528",455.4,1603.3,2226,20.16,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-27,464,"1,511",,,,,136,1018,811.2,1.224,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-28,473,"1,470",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-29,483,"1,542",,,,,115.5,1305.7,950.4,13.76,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-30,525,"1,199",647.1,1586.7,1866,20.52,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-05-31,585,"1,414",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-01,542,"1,485",735,1536.7,2394,21.72,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-02,547,"1,326",,,,,121.3,1157.5,1334.4,1.056,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-03,553,"1,567",462.9,1596.7,2520,26,139.3,1383.3,1430.4,8.688,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-04,544,"1,430",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-05,535,"1,507",,,,,157.5,1456.7,1512,2.448,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-06,527,"1,494",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-07,537,"1,370",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-08,543,"1,689",,,,,139.3,1340,1272,3.96,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-09,555,"1,527",591.8,1766.7,2292,27.9,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-10,590,"1,465",453,1533.3,2340,25.2,147.7,1403.3,1430.4,3.624,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-11,606,"1,446",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-12,611,"1,405",,,,,162.8,1353.3,1617.6,7.56,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-13,611,"1,360",343.9,1583.3,2238,20.4,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-14,614,"1,483",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-15,612,"1,446",600,1456.7,2376,20.4,438,1393.3,1065.6,2.976,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-16,607,"1,525",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-17,542,"1,463",570,1576.7,2310,20.76,181.3,1413.3,1579.2,2.503,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-18,511,"1,370",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-19,490,"1,399",,,,,120,1326.7,1372.8,4.368,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-20,506,"1,345",510,1383.3,2064,19.44,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-21,572,"1,261",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-22,591,"1,150",589.5,1540,2250,19.8,273,1503.6,1420.8,3.943,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-23,600,"1,483",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-24,615,907,495,1613.3,2478,20.04,186,1333.6,1296,6.103,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-25,617,"1,398",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-26,610,"1,360",,,,,117,1570.3,1401.6,4.48,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-27,596,"1,414",267,1132.4,1920,17.64,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-28,598,"1,456",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-29,596,"1,357",495,1772.7,2196,17.28,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-06-30,588,"1,425",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-01,586,841,,,,,260.4,1237.4,1411.2,6.96,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-02,621,"1,521",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-03,640,"1,349",,,,,270,1183.1,1406.4,10.16,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-04,633,"1,392",582.5,1533.3,2346,23.16,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-05,597,"1,368",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-06,565,"1,412",505,1416.5,1998,18.84,129,1274.5,1708.8,10.72,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-07,597,"1,359",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-08,595,"1,479",603.8,1499.9,2394,19.56,190.5,1286,1852.8,11.44,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-09,615,"1,440",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-10,599,"1,435",,,,,132.6,1328.8,1958.4,19.12,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-11,589,"1,329",495,683.3,714,7.68,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-12,743,"1,444",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-13,712,"1,349",490.7,1066.6,744,9.96,154,1258.3,1723.2,13.76,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-14,812,"1,398",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-15,803,"1,430",609,1363.2,1764,16.08,58.8,1288.3,1968,15.28,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-16,697,"1,447",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-17,736,"1,416",,,,,38.2,1176.2,2016,14.8,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-18,776,"1,508",507.5,1406.5,1620,18,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-19,830,"1,609",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-20,808,"1,316",580.5,1556.5,2232,18.84,34.5,1160.2,2107.2,15.44,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-21,774,"1,396",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-22,767,"1,575",610.5,1496.5,2082,20.04,24.2,1206.2,2246.4,14.56,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-23,789,"1,336",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-24,797,"1,228",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-25,802,"1,014",716.3,1526.5,2358,24.72,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-26,781,"1,108",,,,,,,,,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
달서천침출수전처리시설,대구광역시,서구,상리동,,2012-07-27,783,"1,237",716.3,1486.5,1980,19.92,43.6,1120.2,2193.6,12.24,달서천하수종말처리장,관거이송,처리후종말,나지역,가동
