시도,시군구,읍면동,리,행정구역코드,총계_업소수(개),총계_시설 면적(㎡),총계_사료사용량(kg/월),가두리_업소수(개),가두리_시설 면적(㎡),가두리_사료사용량(kg/월),유수식_업소수(개),유수식_시설 면적(㎡),유수식_사료사용량(kg/월),도전양식_업소수(개),도전양식_시설 면적(㎡),도전양식_사료사용량(kg/월),지수식_업소수(개),지수식_시설 면적(㎡),지수식_사료사용량(kg/월)
전라북도,부안군,행안면,신기리,4580033025,2,"4,415",497,0,0,0,0,0,0,2,"4,415",497,0,0,0
전라북도,부안군,계화면,창북리,4580034022,2,"4,431",747,0,0,0,1,"3,673",413,1,758,333,0,0,0
전라북도,부안군,계화면,궁안리,4580034024,1,"2,673","6,000",0,0,0,0,0,0,0,0,0,1,"2,673","6,000"
전라북도,부안군,보안면,남포리,4580035023,1,"2,477",333,0,0,0,0,0,0,0,0,0,1,"2,477",333
전라북도,부안군,보안면,우동리,4580035024,1,890,101,0,0,0,0,0,0,1,890,101,0,0,0
전라북도,부안군,보안면,신복리,4580035025,1,"3,221","1,411",0,0,0,0,0,0,0,0,0,1,"3,221","1,411"
전라북도,부안군,보안면,하입석리,4580035027,1,"16,904","1,025",0,0,0,1,"16,904","1,025",0,0,0,0,0,0
전라북도,부안군,진서면,운호리,4580037023,1,"37,350","12,000",0,0,0,0,0,0,0,0,0,1,"37,350","12,000"
전라북도,부안군,백산면,용계리,4580038022,2,"6,287","3,333",0,0,0,0,0,0,1,"2,126","1,667",1,"4,161","1,667"
전라북도,부안군,백산면,평교리,4580038028,1,"7,000","1,667",0,0,0,0,0,0,0,0,0,1,"7,000","1,667"
전라북도,부안군,상서면,감교리,4580039021,1,"4,783","1,667",0,0,0,0,0,0,0,0,0,1,"4,783","1,667"
전라북도,부안군,상서면,고잔리,4580039023,3,"5,070",571,0,0,0,2,"3,879",437,1,"1,191",134,0,0,0
전라북도,부안군,하서면,청호리,4580040021,1,"2,945",332,0,0,0,1,"2,945",332,0,0,0,0,0,0
전라북도,부안군,하서면,언독리,4580040022,1,"8,003","4,167",0,0,0,0,0,0,0,0,0,1,"8,003","4,167"
전라북도,부안군,하서면,백련리,4580040024,1,"3,081",347,0,0,0,0,0,0,1,"3,081",347,0,0,0
전라남도,목포시,달동,,4611016100,2,"1,748",0,0,0,0,0,0,0,0,0,0,2,"1,748",0
전라남도,목포시,대양동,,4611016300,1,"1,200",669,0,0,0,0,0,0,0,0,0,1,"1,200",669
전라남도,여수시,소호동,,4613013100,1,"2,320","1,667",0,0,0,0,0,0,0,0,0,1,"2,320","1,667"
전라남도,여수시,주삼동,,4613013800,1,"12,177","7,500",0,0,0,0,0,0,0,0,0,1,"12,177","7,500"
전라남도,여수시,돌산읍,군내리,4613025021,2,"2,460","2,750",0,0,0,2,"2,460","2,750",0,0,0,0,0,0
전라남도,여수시,돌산읍,금봉리,4613025027,1,"1,501","2,500",0,0,0,0,0,0,0,0,0,1,"1,501","2,500"
전라남도,여수시,율촌면,조화리,4613032021,1,"1,680","1,000",0,0,0,0,0,0,0,0,0,1,"1,680","1,000"
전라남도,여수시,화양면,용주리,4613033022,1,"5,990","5,000",0,0,0,0,0,0,0,0,0,1,"5,990","5,000"
전라남도,여수시,남면,연도리,4613034026,2,"4,311",667,0,0,0,2,"4,311",667,0,0,0,0,0,0
전라남도,순천시,승주읍,유흥리,4615025023,1,"5,280",0,0,0,0,1,"5,280",0,0,0,0,0,0,0
전라남도,순천시,해룡면,대안리,4615031024,1,"15,550",0,0,0,0,0,0,0,0,0,0,1,"15,550",0
전라남도,순천시,해룡면,월전리,4615031026,1,"4,628",833,0,0,0,1,"4,628",833,0,0,0,0,0,0
전라남도,순천시,해룡면,호두리,4615031030,1,"19,800",0,0,0,0,0,0,0,0,0,0,1,"19,800",0
전라남도,순천시,서면,압곡리,4615032029,1,"2,970",0,0,0,0,0,0,0,0,0,0,1,"2,970",0
전라남도,순천시,서면,지본리,4615032032,3,"17,343","14,000",1,"1,300",0,0,0,0,0,0,0,2,"16,043","14,000"
전라남도,순천시,황전면,죽내리,4615033025,1,931,20,0,0,0,0,0,0,0,0,0,1,931,20
전라남도,순천시,송광면,우산리,4615036029,1,"1,621",833,0,0,0,0,0,0,0,0,0,1,"1,621",833
전라남도,순천시,외서면,장산리,4615037028,1,"16,550",0,0,0,0,0,0,0,0,0,0,1,"16,550",0
전라남도,순천시,낙안면,상송리,4615038025,1,"9,917",833,1,"9,917",833,0,0,0,0,0,0,0,0,0
전라남도,순천시,낙안면,옥산리,4615038028,1,"1,634",0,0,0,0,0,0,0,0,0,0,1,"1,634",0
전라남도,순천시,낙안면,교촌리,4615038030,1,"1,073","2,167",0,0,0,0,0,0,0,0,0,1,"1,073","2,167"
전라남도,순천시,별량면,대룡리,4615039038,1,"2,880","4,167",1,"2,880","4,167",0,0,0,0,0,0,0,0,0
전라남도,순천시,상사면,흘산리,4615040021,1,"3,955",125,0,0,0,0,0,0,0,0,0,1,"3,955",125
전라남도,순천시,상사면,오곡리,4615040030,2,"5,076",667,0,0,0,0,0,0,0,0,0,2,"5,076",667
전라남도,나주시,남평읍,대교리,4617025022,1,"5,054",250,0,0,0,0,0,0,0,0,0,1,"5,054",250
전라남도,나주시,남평읍,오계리,4617025027,1,"6,027",0,0,0,0,0,0,0,0,0,0,1,"6,027",0
전라남도,나주시,남평읍,우산리,4617025029,5,"61,075","2,917",0,0,0,0,0,0,0,0,0,5,"61,075","2,917"
전라남도,나주시,남평읍,수원리,4617025034,1,"11,371",0,0,0,0,0,0,0,0,0,0,1,"11,371",0
전라남도,나주시,세지면,오봉리,4617031021,1,"2,499",167,0,0,0,0,0,0,0,0,0,1,"2,499",167
전라남도,나주시,세지면,죽동리,4617031025,1,"9,147",55,0,0,0,0,0,0,0,0,0,1,"9,147",55
전라남도,나주시,세지면,송제리,4617031026,3,"11,116",775,0,0,0,0,0,0,0,0,0,3,"11,116",775
전라남도,나주시,세지면,성산리,4617031029,1,"1,064",100,0,0,0,0,0,0,0,0,0,1,"1,064",100
전라남도,나주시,왕곡면,행전리,4617032028,1,"1,563",0,0,0,0,0,0,0,0,0,0,1,"1,563",0
전라남도,나주시,반남면,청송리,4617033027,1,"3,642",483,0,0,0,0,0,0,0,0,0,1,"3,642",483
전라남도,나주시,공산면,동촌리,4617034027,1,"1,192",192,0,0,0,0,0,0,0,0,0,1,"1,192",192
전라남도,나주시,동강면,장동리,4617035025,1,"2,310",0,0,0,0,0,0,0,0,0,0,1,"2,310",0
전라남도,나주시,금천면,신천리,4617039024,1,"2,212",92,0,0,0,0,0,0,0,0,0,1,"2,212",92
전라남도,나주시,산포면,내기리,4617040028,3,"26,696","2,942",0,0,0,0,0,0,0,0,0,3,"26,696","2,942"
전라남도,나주시,다도면,판촌리,4617042021,2,"4,804",653,0,0,0,0,0,0,0,0,0,2,"4,804",653
전라남도,나주시,봉황면,유곡리,4617043026,1,"1,089",175,0,0,0,0,0,0,0,0,0,1,"1,089",175
전라남도,나주시,봉황면,용전리,4617043028,1,"2,598",0,0,0,0,0,0,0,0,0,0,1,"2,598",0
전라남도,나주시,봉황면,황용리,4617043030,1,"5,245",700,0,0,0,0,0,0,0,0,0,1,"5,245",700
전라남도,나주시,봉황면,덕림리,4617043034,1,"7,974",833,0,0,0,0,0,0,0,0,0,1,"7,974",833
전라남도,광양시,광양읍,목성리,4623025025,3,"3,492",125,0,0,0,3,"3,492",125,0,0,0,0,0,0
전라남도,광양시,광양읍,인동리,4623025031,1,"1,705",33,0,0,0,1,"1,705",33,0,0,0,0,0,0
전라남도,광양시,광양읍,인서리,4623025032,1,"1,620",8,0,0,0,1,"1,620",8,0,0,0,0,0,0
전라남도,광양시,광양읍,도월리,4623025033,1,"1,088",0,0,0,0,0,0,0,0,0,0,1,"1,088",0
전라남도,광양시,봉강면,지곡리,4623031022,1,"4,870",25,0,0,0,0,0,0,0,0,0,1,"4,870",25
전라남도,광양시,봉강면,부저리,4623031024,1,"2,996",25,0,0,0,0,0,0,0,0,0,1,"2,996",25
전라남도,광양시,옥룡면,동곡리,4623032024,1,243,17,0,0,0,1,243,17,0,0,0,0,0,0
전라남도,광양시,옥곡면,신금리,4623033024,1,"2,039",0,0,0,0,0,0,0,0,0,0,1,"2,039",0
전라남도,담양군,담양읍,남산리,4671025026,1,200,15,0,0,0,0,0,0,0,0,0,1,200,15
전라남도,담양군,봉산면,기곡리,4671031024,1,"3,840",10,0,0,0,0,0,0,0,0,0,1,"3,840",10
전라남도,담양군,창평면,외동리,4671034032,1,"2,195",30,0,0,0,0,0,0,0,0,0,1,"2,195",30
전라남도,담양군,무정면,성도리,4671036025,1,"26,636",15,0,0,0,0,0,0,0,0,0,1,"26,636",15
전라남도,담양군,금성면,봉서리,4671037027,5,"17,920",51,0,0,0,0,0,0,0,0,0,5,"17,920",51
전라남도,담양군,금성면,대곡리,4671037028,1,720,8,0,0,0,0,0,0,0,0,0,1,720,8
전라남도,담양군,월산면,용흥리,4671039024,1,450,20,0,0,0,0,0,0,0,0,0,1,450,20
전라남도,담양군,수북면,개동리,4671040022,1,480,50,0,0,0,0,0,0,0,0,0,1,480,50
전라남도,담양군,수북면,남산리,4671040032,1,"9,232",17,0,0,0,0,0,0,0,0,0,1,"9,232",17
전라남도,담양군,대전면,평장리,4671041022,1,855,3,0,0,0,0,0,0,0,0,0,1,855,3
전라남도,곡성군,곡성읍,신리,4672025030,4,"33,755",60,0,0,0,0,0,0,0,0,0,4,"33,755",60
전라남도,곡성군,곡성읍,묘천리,4672025034,1,"4,085",10,0,0,0,0,0,0,0,0,0,1,"4,085",10
전라남도,곡성군,목사동면,대곡리,4672034028,1,"5,720",5,0,0,0,0,0,0,0,0,0,1,"5,720",5
전라남도,곡성군,옥과면,수리,4672037028,1,"2,912",5,0,0,0,0,0,0,0,0,0,1,"2,912",5
전라남도,곡성군,옥과면,합강리,4672037030,1,"4,328",10,0,0,0,0,0,0,0,0,0,1,"4,328",10
전라남도,곡성군,겸면,가정리,4672039022,1,"6,437",10,0,0,0,0,0,0,0,0,0,1,"6,437",10
전라남도,곡성군,오산면,가곡리,4672040026,1,"2,828",50,0,0,0,0,0,0,0,0,0,1,"2,828",50
전라남도,곡성군,오산면,연화리,4672040028,3,"6,465",10,0,0,0,0,0,0,0,0,0,3,"6,465",10
전라남도,구례군,문척면,금정리,4673031023,1,568,20,0,0,0,0,0,0,0,0,0,1,568,20
전라남도,구례군,간전면,중대리,4673032024,1,998,5,0,0,0,0,0,0,0,0,0,1,998,5
전라남도,구례군,간전면,양천리,4673032027,1,"2,125",240,0,0,0,0,0,0,0,0,0,1,"2,125",240
전라남도,구례군,토지면,내서리,4673033028,1,490,4,0,0,0,0,0,0,0,0,0,1,490,4
전라남도,구례군,마산면,광평리,4673034022,1,"3,988",30,0,0,0,0,0,0,0,0,0,1,"3,988",30
전라남도,구례군,용방면,사림리,4673036023,1,"2,136",80,0,0,0,0,0,0,0,0,0,1,"2,136",80
전라남도,구례군,용방면,신도리,4673036026,1,"1,465",40,0,0,0,0,0,0,0,0,0,1,"1,465",40
전라남도,구례군,산동면,외산리,4673037024,1,330,1,0,0,0,0,0,0,0,0,0,1,330,1
전라남도,구례군,산동면,대평리,4673037025,1,463,5,0,0,0,0,0,0,0,0,0,1,463,5
전라남도,고흥군,도양읍,용정리,4677025323,4,"104,156","5,000",3,"102,800","1,667",1,"1,356","3,333",0,0,0,0,0,0
전라남도,고흥군,금산면,신촌리,4677033024,3,"5,096","20,833",0,0,0,3,"5,096","20,833",0,0,0,0,0,0
전라남도,고흥군,금산면,신평리,4677033026,2,"4,388","8,333",0,0,0,2,"4,388","8,333",0,0,0,0,0,0
전라남도,고흥군,금산면,오천리,4677033027,2,"50,000","12,500",2,"50,000","12,500",0,0,0,0,0,0,0,0,0
전라남도,고흥군,도화면,구암리,4677034022,3,"7,851","5,833",0,0,0,3,"7,851","5,833",0,0,0,0,0,0
전라남도,고흥군,도화면,지죽리,4677034030,1,"45,000",0,1,"45,000",0,0,0,0,0,0,0,0,0,0
전라남도,고흥군,포두면,남성리,4677035021,1,"3,260",0,0,0,0,1,"3,260",0,0,0,0,0,0,0
전라남도,고흥군,봉래면,신금리,4677036024,1,474,"1,667",0,0,0,1,474,"1,667",0,0,0,0,0,0
전라남도,고흥군,두원면,용당리,4677042025,1,"1,280","2,500",0,0,0,1,"1,280","2,500",0,0,0,0,0,0
전라남도,고흥군,두원면,대전리,4677042026,1,353,417,0,0,0,1,353,417,0,0,0,0,0,0
전라남도,고흥군,영남면,우천리,4677044024,2,"21,270","17,667",1,"20,000","1,000",1,"1,270","16,667",0,0,0,0,0,0
전라남도,고흥군,동일면,봉영리,4677045021,1,980,"2,500",0,0,0,1,980,"2,500",0,0,0,0,0,0
전라남도,고흥군,동일면,백양리,4677045022,1,970,0,0,0,0,1,970,0,0,0,0,0,0,0
전라남도,보성군,보성읍,보성리,4678025021,1,"2,565",333,1,"2,565",333,0,0,0,0,0,0,0,0,0
전라남도,보성군,보성읍,원봉리,4678025028,1,432,42,1,432,42,0,0,0,0,0,0,0,0,0
전라남도,보성군,벌교읍,칠동리,4678025329,2,"5,493",667,1,"4,057",417,0,0,0,0,0,0,1,"1,436",250
전라남도,보성군,벌교읍,마동리,4678025331,1,"1,488",250,1,"1,488",250,0,0,0,0,0,0,0,0,0
전라남도,보성군,벌교읍,영등리,4678025333,1,"3,428",333,0,0,0,0,0,0,0,0,0,1,"3,428",333
전라남도,보성군,벌교읍,연산리,4678025336,1,"1,175",167,0,0,0,0,0,0,0,0,0,1,"1,175",167
전라남도,보성군,벌교읍,장도리,4678025341,1,"24,800","2,500",0,0,0,0,0,0,0,0,0,1,"24,800","2,500"
전라남도,보성군,벌교읍,옥전리,4678025342,1,"1,650",250,1,"1,650",250,0,0,0,0,0,0,0,0,0
전라남도,보성군,겸백면,도안리,4678033025,2,"1,609",217,1,499,50,0,0,0,0,0,0,1,"1,110",167
전라남도,보성군,겸백면,용산리,4678033026,1,"3,306",542,0,0,0,0,0,0,0,0,0,1,"3,306",542
전라남도,보성군,율어면,유신리,4678034028,1,404,208,1,404,208,0,0,0,0,0,0,0,0,0
전라남도,보성군,조성면,동촌리,4678037031,2,"2,458",333,2,"2,458",333,0,0,0,0,0,0,0,0,0
전라남도,보성군,득량면,삼정리,4678038021,2,"2,544",542,2,"2,544",542,0,0,0,0,0,0,0,0,0
전라남도,보성군,득량면,예당리,4678038023,2,"19,531","1,917",2,"19,531","1,917",0,0,0,0,0,0,0,0,0
전라남도,보성군,회천면,서당리,4678039031,1,609,125,1,609,125,0,0,0,0,0,0,0,0,0
전라남도,화순군,화순읍,앵남리,4679025043,1,882,25,0,0,0,0,0,0,0,0,0,1,882,25
전라남도,화순군,한천면,한계리,4679031023,1,598,250,0,0,0,0,0,0,0,0,0,1,598,250
전라남도,화순군,한천면,반곡리,4679031027,1,"1,332","2,500",0,0,0,0,0,0,0,0,0,1,"1,332","2,500"
전라남도,화순군,한천면,동가리,4679031030,1,"1,697","6,667",0,0,0,1,"1,697","6,667",0,0,0,0,0,0
전라남도,화순군,춘양면,부곡리,4679032034,1,"3,576","4,042",0,0,0,0,0,0,0,0,0,1,"3,576","4,042"
전라남도,화순군,청풍면,세청리,4679033024,2,"4,524","6,667",0,0,0,1,"1,280","3,333",0,0,0,1,"3,244","3,333"
전라남도,화순군,청풍면,신리,4679033030,1,"16,582","1,000",0,0,0,0,0,0,0,0,0,1,"16,582","1,000"
전라남도,화순군,이양면,묵곡리,4679034025,1,502,83,0,0,0,0,0,0,0,0,0,1,502,83
전라남도,화순군,이양면,오류리,4679034028,1,"1,721",150,0,0,0,0,0,0,0,0,0,1,"1,721",150
전라남도,화순군,능주면,석고리,4679035023,1,764,21,0,0,0,0,0,0,0,0,0,1,764,21
전라남도,화순군,도곡면,평리,4679036025,1,"3,208","2,500",0,0,0,0,0,0,0,0,0,1,"3,208","2,500"
전라남도,화순군,도곡면,신덕리,4679036029,2,"7,533","5,833",0,0,0,2,"7,533","5,833",0,0,0,0,0,0
전라남도,화순군,동복면,읍애리,4679040029,1,"1,283",833,0,0,0,1,"1,283",833,0,0,0,0,0,0
전라남도,화순군,남면,내리,4679041036,1,902,58,0,0,0,0,0,0,0,0,0,1,902,58
전라남도,화순군,동면,백용리,4679042021,1,"4,697","3,333",0,0,0,1,"4,697","3,333",0,0,0,0,0,0
전라남도,장흥군,관산읍,삼산리,4680025332,2,"8,409",89,0,0,0,2,"8,409",89,0,0,0,0,0,0
전라남도,장흥군,관산읍,하발리,4680025334,1,"1,756",42,0,0,0,1,"1,756",42,0,0,0,0,0,0
전라남도,장흥군,관산읍,고마리,4680025336,4,"9,068",140,0,0,0,4,"9,068",140,0,0,0,0,0,0
전라남도,장흥군,대덕읍,신리,4680025626,1,"5,533",67,0,0,0,1,"5,533",67,0,0,0,0,0,0
전라남도,장흥군,대덕읍,옹암리,4680025628,4,"10,259",133,0,0,0,4,"10,259",133,0,0,0,0,0,0
전라남도,장흥군,용산면,접정리,4680031023,2,"3,946",78,0,0,0,2,"3,946",78,0,0,0,0,0,0
전라남도,장흥군,안양면,운흥리,4680032024,2,"6,686",84,0,0,0,2,"6,686",84,0,0,0,0,0,0
전라남도,장흥군,장동면,만년리,4680033026,1,"1,783",33,0,0,0,1,"1,783",33,0,0,0,0,0,0
전라남도,장흥군,회진면,진목리,4680037021,1,"1,078",27,0,0,0,1,"1,078",27,0,0,0,0,0,0
전라남도,장흥군,회진면,회진리,4680037022,1,312,42,0,0,0,1,312,42,0,0,0,0,0,0
전라남도,장흥군,회진면,덕산리,4680037023,2,"5,923",80,0,0,0,2,"5,923",80,0,0,0,0,0,0
전라남도,장흥군,회진면,대리,4680037025,3,"10,037",140,0,0,0,3,"10,037",140,0,0,0,0,0,0
전라남도,강진군,강진읍,동성리,4681025021,1,"3,080","8,333",0,0,0,0,0,0,0,0,0,1,"3,080","8,333"
전라남도,강진군,강진읍,학명리,4681025028,1,"2,123","2,500",0,0,0,0,0,0,0,0,0,1,"2,123","2,500"
전라남도,강진군,강진읍,송전리,4681025032,1,"2,480","6,250",0,0,0,0,0,0,0,0,0,1,"2,480","6,250"
전라남도,강진군,강진읍,송덕리,4681025033,1,"4,160","3,750",0,0,0,0,0,0,0,0,0,1,"4,160","3,750"
전라남도,강진군,군동면,금강리,4681031024,1,"3,080","15,000",0,0,0,0,0,0,0,0,0,1,"3,080","15,000"
전라남도,강진군,군동면,화산리,4681031025,1,"5,461","8,333",0,0,0,0,0,0,0,0,0,1,"5,461","8,333"
전라남도,강진군,군동면,삼신리,4681031033,1,"1,017","12,500",0,0,0,0,0,0,0,0,0,1,"1,017","12,500"
전라남도,강진군,도암면,만덕리,4681034026,2,"7,423","11,667",0,0,0,0,0,0,0,0,0,2,"7,423","11,667"
전라남도,강진군,신전면,용월리,4681035022,3,"7,309","10,000",0,0,0,0,0,0,0,0,0,3,"7,309","10,000"
전라남도,강진군,성전면,월평리,4681036024,1,390,125,0,0,0,0,0,0,0,0,0,1,390,125
전라남도,해남군,화산면,안호리,4682032033,1,"9,405","8,333",0,0,0,1,"9,405","8,333",0,0,0,0,0,0
전라남도,해남군,송지면,어란리,4682034028,1,"1,793","4,167",0,0,0,0,0,0,0,0,0,1,"1,793","4,167"
전라남도,해남군,송지면,송호리,4682034030,1,"2,575","8,333",0,0,0,0,0,0,0,0,0,1,"2,575","8,333"
전라남도,해남군,송지면,통호리,4682034031,1,"2,820","8,333",0,0,0,1,"2,820","8,333",0,0,0,0,0,0
전라남도,해남군,문내면,예락리,4682042027,6,"9,869","50,000",0,0,0,2,"3,062","16,667",0,0,0,4,"6,807","33,333"
전라남도,영암군,영암읍,회문리,4683025021,2,"7,667",583,0,0,0,1,"1,495",250,0,0,0,1,"6,172",333
전라남도,영암군,삼호읍,난전리,4683025327,1,"3,062",313,0,0,0,0,0,0,0,0,0,1,"3,062",313
전라남도,영암군,삼호읍,용당리,4683025329,1,"3,242",333,0,0,0,0,0,0,0,0,0,1,"3,242",333
전라남도,영암군,덕진면,영등리,4683031025,2,"4,760",500,0,0,0,0,0,0,0,0,0,2,"4,760",500
전라남도,영암군,신북면,장산리,4683033027,1,838,250,0,0,0,0,0,0,0,0,0,1,838,250
전라남도,영암군,신북면,이천리,4683033029,2,"10,736",688,0,0,0,0,0,0,0,0,0,2,"10,736",688
전라남도,영암군,시종면,만수리,4683034027,1,"2,705",146,0,0,0,0,0,0,0,0,0,1,"2,705",146
전라남도,영암군,도포면,덕화리,4683035023,1,"3,435",133,0,0,0,0,0,0,0,0,0,1,"3,435",133
전라남도,영암군,도포면,구학리,4683035025,1,"3,435",333,0,0,0,0,0,0,0,0,0,1,"3,435",333
전라남도,영암군,학산면,용소리,4683038025,1,"8,398",375,0,0,0,0,0,0,0,0,0,1,"8,398",375
전라남도,영암군,미암면,남산리,4683039024,4,"16,293","1,438",0,0,0,1,"4,125",250,0,0,0,3,"12,168","1,188"
전라남도,무안군,일로읍,복룡리,4684025331,3,"6,145","1,583",0,0,0,3,"6,145","1,583",0,0,0,0,0,0
전라남도,무안군,몽탄면,당호리,4684032025,1,"1,983",0,0,0,0,1,"1,983",0,0,0,0,0,0,0
전라남도,무안군,몽탄면,명산리,4684032026,2,"5,852","2,083",0,0,0,2,"5,852","2,083",0,0,0,0,0,0
전라남도,무안군,몽탄면,다산리,4684032036,1,"3,892",0,0,0,0,1,"3,892",0,0,0,0,0,0,0
전라남도,무안군,청계면,청수리,4684033033,1,"2,840",583,0,0,0,1,"2,840",583,0,0,0,0,0,0
전라남도,무안군,청계면,태봉리,4684033034,1,"2,572","1,167",0,0,0,1,"2,572","1,167",0,0,0,0,0,0
전라남도,무안군,청계면,청천리,4684033037,1,"1,176",750,0,0,0,1,"1,176",750,0,0,0,0,0,0
전라남도,무안군,현경면,현화리,4684034025,1,"2,576","1,667",0,0,0,1,"2,576","1,667",0,0,0,0,0,0
전라남도,무안군,해제면,송석리,4684036024,1,"3,433","7,917",0,0,0,1,"3,433","7,917",0,0,0,0,0,0
전라남도,무안군,해제면,창매리,4684036035,1,"2,480",833,0,0,0,1,"2,480",833,0,0,0,0,0,0
전라남도,함평군,함평읍,장교리,4686025028,1,"1,026",0,0,0,0,1,"1,026",0,0,0,0,0,0,0
전라남도,함평군,함평읍,석성리,4686025031,3,"7,536",275,0,0,0,3,"7,536",275,0,0,0,0,0,0
전라남도,함평군,함평읍,장년리,4686025032,1,"1,960",192,0,0,0,1,"1,960",192,0,0,0,0,0,0
전라남도,함평군,손불면,학산리,4686031021,2,"4,340",425,0,0,0,2,"4,340",425,0,0,0,0,0,0
전라남도,함평군,손불면,양재리,4686031022,2,"3,810",92,0,0,0,2,"3,810",92,0,0,0,0,0,0
전라남도,함평군,손불면,월천리,4686031024,3,"4,702",450,0,0,0,3,"4,702",450,0,0,0,0,0,0
전라남도,함평군,손불면,대전리,4686031025,2,"2,350",233,0,0,0,2,"2,350",233,0,0,0,0,0,0
전라남도,함평군,손불면,궁산리,4686031029,1,"1,959",0,0,0,0,1,"1,959",0,0,0,0,0,0,0
전라남도,함평군,손불면,석창리,4686031030,3,"20,972","3,433",0,0,0,3,"20,972","3,433",0,0,0,0,0,0
전라남도,함평군,손불면,산남리,4686031031,2,"3,310",308,0,0,0,2,"3,310",308,0,0,0,0,0,0
전라남도,함평군,학교면,월호리,4686033024,1,824,58,0,0,0,1,824,58,0,0,0,0,0,0
