시도,시군구,읍면동,리,행정구역코드,총계(개소),골프장,금은판매점의 세공시설,농축수산물단순가공시설,사진처리 또는 X-Ray 시설,안경점,운수장비정비시설(폐차장포함)
경기도,광주시,곤지암읍,삼리,4161025936,6,0,0,0,3,0,3
경기도,광주시,곤지암읍,수양리,4161025922,5,0,0,1,0,0,4
경기도,광주시,곤지암읍,연곡리,4161025932,1,0,0,1,0,0,0
경기도,광주시,곤지암읍,열미리,4161025934,1,0,0,0,0,0,1
경기도,광주시,곤지암읍,오향리,4161025933,1,1,0,0,0,0,0
경기도,광주시,곤지암읍,이선리,4161025926,2,2,0,0,0,0,0
경기도,광주시,도척면,노곡리,4161033021,1,0,0,1,0,0,0
경기도,광주시,도척면,도웅리,4161033026,1,1,0,0,0,0,0
경기도,광주시,도척면,방도리,4161033023,1,0,0,0,0,0,1
경기도,광주시,도척면,진우리,4161033028,1,0,0,0,1,0,0
경기도,광주시,목동,,4161011300,1,1,0,0,0,0,0
경기도,광주시,목현동,,4161010600,6,0,0,0,0,0,6
경기도,광주시,삼동,,4161010700,2,1,0,0,0,0,1
경기도,광주시,송정동,,4161010300,8,0,0,0,3,0,5
경기도,광주시,쌍령동,,4161010200,3,0,0,0,0,0,3
경기도,광주시,역동,,4161011200,10,0,0,0,9,0,1
경기도,광주시,오포읍,고산리,4161025021,3,0,0,0,0,0,3
경기도,광주시,오포읍,능평리,4161025023,12,0,0,0,2,0,10
경기도,광주시,오포읍,매산리,4161025026,6,0,0,0,1,0,5
경기도,광주시,오포읍,문형리,4161025024,13,0,0,2,1,0,10
경기도,광주시,오포읍,신현리,4161025022,11,0,0,0,3,0,8
경기도,광주시,오포읍,양벌리,4161025027,12,0,0,0,7,0,5
경기도,광주시,오포읍,추자리,4161025025,7,0,0,0,1,0,6
경기도,광주시,장지동,,4161011100,11,0,0,0,1,0,10
경기도,광주시,중대동,,4161010800,5,0,0,0,1,0,4
경기도,광주시,직동,,4161010900,3,0,0,0,0,0,3
경기도,광주시,초월읍,대쌍령리,4161025321,5,0,0,0,3,0,2
경기도,광주시,초월읍,도평리,4161025332,2,0,0,0,1,0,1
경기도,광주시,초월읍,무갑리,4161025330,2,0,0,1,0,0,1
경기도,광주시,초월읍,산이리,4161025323,3,0,0,0,2,0,1
경기도,광주시,초월읍,신월리,4161025328,1,0,0,0,0,0,1
경기도,광주시,초월읍,쌍동리,4161025322,4,0,0,0,0,0,4
경기도,광주시,초월읍,용수리,4161025327,2,0,0,0,0,0,2
경기도,광주시,초월읍,지월리,4161025329,4,0,0,1,1,0,2
경기도,광주시,탄벌동,,4161010500,5,0,0,0,5,0,0
경기도,광주시,태전동,,4161011000,9,0,0,0,3,0,6
경기도,광주시,퇴촌면,광동리,4161034021,3,0,0,0,3,0,0
경기도,광주시,회덕동,,4161010400,6,0,0,0,1,0,5
경기도,양주시,고암동,,4163011500,3,0,0,0,1,0,2
경기도,양주시,고읍동,,4163010900,3,0,0,0,2,0,1
경기도,양주시,광사동,,4163010600,8,0,0,0,5,0,3
경기도,양주시,광적면,가납리,4163033021,10,0,0,0,4,0,6
경기도,양주시,광적면,덕도리,4163033026,3,0,0,1,0,0,2
경기도,양주시,광적면,비암리,4163033024,1,1,0,0,0,0,0
경기도,양주시,광적면,석우리,4163033027,6,0,0,0,1,0,5
경기도,양주시,광적면,효촌리,4163033025,2,0,0,1,0,0,1
경기도,양주시,남면,경신리,4163032026,1,0,0,0,0,0,1
경기도,양주시,남면,두곡리,4163032025,2,0,0,1,0,0,1
경기도,양주시,남면,상수리,4163032027,3,0,0,1,0,0,2
경기도,양주시,남면,신산리,4163032021,5,0,0,1,4,0,0
경기도,양주시,남면,신암리,4163032022,1,0,0,0,1,0,0
경기도,양주시,남면,입암리,4163032028,2,0,0,1,0,0,1
경기도,양주시,남면,한산리,4163032029,1,0,0,0,0,0,1
경기도,양주시,남면,황방리,4163032030,2,0,0,2,0,0,0
경기도,양주시,덕계동,,4163011600,8,0,0,1,5,0,2
경기도,양주시,덕정동,,4163011000,22,0,0,0,13,2,7
경기도,양주시,만송동,,4163010700,2,1,0,0,0,0,1
경기도,양주시,백석읍,가업리,4163025024,1,0,0,0,0,0,1
경기도,양주시,백석읍,기산리,4163025027,1,0,0,0,1,0,0
경기도,양주시,백석읍,방성리,4163025021,4,0,0,0,1,0,3
경기도,양주시,백석읍,복지리,4163025023,3,0,0,0,2,0,1
경기도,양주시,백석읍,연곡리,4163025026,1,0,0,0,0,0,1
경기도,양주시,백석읍,오산리,4163025022,5,0,0,0,0,0,5
경기도,양주시,봉양동,,4163011100,3,1,0,0,0,0,2
경기도,양주시,산북동,,4163010500,1,0,0,0,0,0,1
경기도,양주시,삼숭동,,4163010800,7,1,0,0,2,0,4
경기도,양주시,옥정동,,4163011400,5,0,0,0,0,0,5
경기도,양주시,율정동,,4163011300,3,0,0,0,1,0,2
경기도,양주시,은현면,도하리,4163031026,3,0,0,0,0,0,3
경기도,양주시,은현면,선암리,4163031022,2,0,0,0,0,0,2
경기도,양주시,은현면,용암리,4163031021,1,0,0,0,0,0,1
경기도,양주시,은현면,운암리,4163031023,3,0,0,0,0,0,3
경기도,양주시,은현면,하패리,4163031025,1,0,0,0,0,0,1
경기도,양주시,장흥면,부곡리,4163034023,6,0,0,0,4,0,2
경기도,양주시,장흥면,일영리,4163034025,3,0,0,0,0,0,3
경기도,양주시,회암동,,4163011200,1,0,0,0,0,0,1
경기도,양주시,회정동,,4163011700,12,0,0,0,4,1,7
경기도,포천시,가산면,가산리,4165033024,2,0,0,0,0,0,2
경기도,포천시,가산면,금현리,4165033026,4,0,0,0,0,0,4
경기도,포천시,가산면,마산리,4165033021,4,0,0,1,1,0,2
경기도,포천시,가산면,마전리,4165033028,1,0,0,1,0,0,0
경기도,포천시,가산면,방축리,4165033023,4,0,0,0,0,0,4
경기도,포천시,가산면,우금리,4165033027,2,1,0,1,0,0,0
경기도,포천시,가산면,정교리,4165033025,1,0,0,0,0,0,1
경기도,포천시,관인면,탄동리,4165040024,1,0,0,0,1,0,0
경기도,포천시,군내면,상성북리,4165031027,1,1,0,0,0,0,0
경기도,포천시,군내면,용정리,4165031022,4,0,0,0,0,0,4
경기도,포천시,군내면,유교리,4165031023,5,0,0,0,0,0,5
경기도,포천시,군내면,좌의리,4165031024,1,0,0,0,0,0,1
경기도,포천시,군내면,직두리,4165031026,1,0,0,0,0,0,1
경기도,포천시,내촌면,소학리,4165032025,4,1,0,0,1,0,2
경기도,포천시,내촌면,음현리,4165032023,6,0,0,0,0,0,6
경기도,포천시,내촌면,진목리,4165032021,3,0,0,0,0,0,3
경기도,포천시,동교동,,4165010600,1,0,0,0,0,0,1
경기도,포천시,선단동,,4165010400,6,0,0,0,3,0,3
경기도,포천시,설운동,,4165010500,1,0,0,0,0,0,1
경기도,포천시,소흘읍,무봉리,4165025029,1,0,0,0,0,0,1
경기도,포천시,소흘읍,송우리,4165025021,23,0,0,0,22,0,1
경기도,포천시,소흘읍,이가팔리,4165025027,2,0,0,1,0,0,1
경기도,포천시,소흘읍,이동교리,4165025022,9,0,0,0,0,0,9
경기도,포천시,소흘읍,초가팔리,4165025028,1,0,0,0,0,0,1
경기도,포천시,신북면,가채리,4165034021,4,0,0,0,1,0,3
경기도,포천시,신북면,갈월리,4165034030,1,0,0,1,0,0,0
경기도,포천시,신북면,고일리,4165034027,1,1,0,0,0,0,0
경기도,포천시,신북면,기지리,4165034022,2,0,0,0,0,0,2
경기도,포천시,신북면,만세교리,4165034024,1,0,0,0,0,0,1
경기도,포천시,신북면,신평리,4165034023,1,0,0,0,0,0,1
경기도,포천시,신읍동,,4165010100,15,0,0,0,15,0,0
경기도,포천시,어룡동,,4165010200,3,0,0,0,0,0,3
경기도,포천시,영북면,문암리,4165039025,1,0,0,0,0,0,1
경기도,포천시,영북면,산정리,4165039023,1,1,0,0,0,0,0
경기도,포천시,영북면,야미리,4165039024,1,0,0,0,0,0,1
경기도,포천시,영북면,운천리,4165039021,5,0,0,0,4,0,1
경기도,포천시,영북면,자일리,4165039022,2,0,0,0,0,0,2
경기도,포천시,영중면,거사리,4165036023,1,0,0,1,0,0,0
경기도,포천시,영중면,성동리,4165036024,2,0,0,0,0,0,2
경기도,포천시,영중면,양문리,4165036021,2,0,0,0,2,0,0
경기도,포천시,이동면,장암리,4165038021,3,0,0,1,2,0,0
경기도,포천시,일동면,기산리,4165037023,14,1,0,1,8,2,2
경기도,포천시,일동면,사직리,4165037025,2,0,0,2,0,0,0
경기도,포천시,일동면,수입리,4165037026,2,0,0,1,0,0,1
경기도,포천시,일동면,유동리,4165037022,3,1,0,0,0,0,2
경기도,포천시,화현면,명덕리,4165041022,1,1,0,0,0,0,0
경기도,포천시,화현면,지현리,4165041023,2,1,0,0,0,0,1
경기도,여주군,가남면,건장리,4173032026,1,0,0,0,0,0,1
경기도,여주군,가남면,금당리,4173032037,2,0,0,2,0,0,0
경기도,여주군,가남면,본두리,4173032032,1,1,0,0,0,0,0
경기도,여주군,가남면,삼군리,4173032028,4,1,0,0,1,0,2
경기도,여주군,가남면,상활리,4173032022,1,0,0,0,1,0,0
경기도,여주군,가남면,송림리,4173032039,2,1,0,1,0,0,0
경기도,여주군,가남면,신해리,4173032023,1,0,0,0,0,0,1
경기도,여주군,가남면,심석리,4173032027,1,0,0,0,0,0,1
경기도,여주군,가남면,안금리,4173032034,1,1,0,0,0,0,0
경기도,여주군,가남면,양귀리,4173032035,2,1,0,1,0,0,0
경기도,여주군,가남면,은봉리,4173032025,2,0,0,0,2,0,0
경기도,여주군,가남면,태평리,4173032021,10,0,0,0,8,0,2
경기도,여주군,강천면,부평리,4173038028,1,1,0,0,0,0,0
경기도,여주군,강천면,이호리,4173038023,1,0,0,1,0,0,0
경기도,여주군,금사면,장흥리,4173034024,1,1,0,0,0,0,0
경기도,여주군,능서면,번도리,4173035021,1,0,0,0,0,0,1
경기도,여주군,능서면,신지리,4173035033,2,0,0,0,1,0,1
경기도,여주군,대신면,보통리,4173036036,1,0,0,1,0,0,0
경기도,여주군,대신면,상구리,4173036026,1,1,0,0,0,0,0
경기도,여주군,대신면,율촌리,4173036037,1,0,0,0,1,0,0
경기도,여주군,북내면,당우리,4173037021,1,0,0,0,1,0,0
경기도,여주군,북내면,덕산리,4173037033,1,1,0,0,0,0,0
경기도,여주군,북내면,신남리,4173037022,2,0,0,0,1,0,1
경기도,여주군,북내면,외룡리,4173037027,3,0,0,0,0,0,3
경기도,여주군,북내면,운촌리,4173037036,1,1,0,0,0,0,0
경기도,여주군,북내면,중암리,4173037035,1,0,0,1,0,0,0
경기도,여주군,산북면,상품리,4173039021,1,1,0,0,0,0,0
경기도,여주군,여주읍,교리,4173025028,2,0,0,0,1,0,1
경기도,여주군,여주읍,삼교리,4173025034,1,0,0,0,0,0,1
경기도,여주군,여주읍,상거리,4173025032,1,0,0,0,0,0,1
경기도,여주군,여주읍,상리,4173025021,3,0,0,0,1,0,2
경기도,여주군,여주읍,연라리,4173025031,1,0,0,0,0,0,1
경기도,여주군,여주읍,오학리,4173025041,2,0,0,0,1,0,1
경기도,여주군,여주읍,월송리,4173025029,1,1,0,0,0,0,0
경기도,여주군,여주읍,점봉리,4173025035,2,0,0,0,0,0,2
경기도,여주군,여주읍,창리,4173025023,7,0,0,0,4,0,3
경기도,여주군,여주읍,하거리,4173025033,1,1,0,0,0,0,0
경기도,여주군,여주읍,하리,4173025027,4,0,0,0,2,0,2
경기도,여주군,여주읍,현암리,4173025042,1,0,0,0,1,0,0
경기도,여주군,여주읍,홍문리,4173025022,11,0,0,0,11,0,0
경기도,여주군,점동면,덕평리,4173031023,1,0,0,1,0,0,0
경기도,여주군,점동면,청안리,4173031021,1,0,0,0,1,0,0
경기도,여주군,점동면,현수리,4173031029,1,1,0,0,0,0,0
경기도,여주군,흥천면,계신리,4173033022,1,0,0,0,0,0,1
경기도,연천군,군남면,남계리,4180031027,1,0,0,1,0,0,0
경기도,연천군,군남면,왕림리,4180031024,1,0,0,1,0,0,0
경기도,연천군,군남면,진상리,4180031021,3,0,0,0,0,0,3
경기도,연천군,군남면,황지리,4180031026,1,0,0,0,0,0,1
경기도,연천군,미산면,삼화리,4180034028,2,0,0,0,0,0,2
경기도,연천군,백학면,통구리,4180033023,1,0,0,0,0,0,1
경기도,연천군,신서면,도신리,4180036022,1,0,0,0,1,0,0
경기도,연천군,연천읍,옥산리,4180025025,1,0,0,0,0,0,1
경기도,연천군,연천읍,차탄리,4180025021,5,0,0,0,4,0,1
경기도,연천군,왕징면,북삼리,4180035023,1,0,0,1,0,0,0
경기도,연천군,장남면,판부리,4180038023,1,0,0,1,0,0,0
경기도,연천군,전곡읍,고능리,4180025324,1,1,0,0,0,0,0
경기도,연천군,전곡읍,늘목리,4180025328,1,0,0,0,0,0,1
경기도,연천군,전곡읍,은대리,4180025322,3,0,0,0,1,0,2
경기도,연천군,전곡읍,전곡리,4180025321,20,0,0,0,16,0,4
경기도,연천군,청산면,대전리,4180032022,2,0,0,0,0,0,2
경기도,가평군,가평읍,개곡리,4182025030,1,0,0,0,0,0,1
경기도,가평군,가평읍,대곡리,4182025022,3,0,0,0,3,0,0
경기도,가평군,가평읍,상색리,4182025025,1,0,0,0,0,0,1
경기도,가평군,가평읍,읍내리,4182025021,9,0,0,0,7,0,2
경기도,가평군,상면,상동리,4182033027,2,1,0,0,0,0,1
경기도,가평군,상면,항사리,4182033022,2,1,0,0,0,0,1
경기도,가평군,설악면,가일리,4182031032,1,0,0,1,0,0,0
경기도,가평군,설악면,미사리,4182031026,1,0,0,1,0,0,0
경기도,가평군,설악면,방일리,4182031033,2,1,0,0,0,0,1
경기도,가평군,설악면,선촌리,4182031022,1,0,0,0,0,0,1
경기도,가평군,설악면,신천리,4182031021,4,0,0,0,3,0,1
경기도,가평군,설악면,이천리,4182031035,4,2,0,0,0,0,2
경기도,가평군,청평면,상천리,4182032522,3,0,0,0,1,0,2
경기도,가평군,청평면,청평리,4182032521,10,0,0,0,9,0,1
경기도,가평군,하면,하판리,4182034023,2,1,0,0,0,0,1
경기도,가평군,하면,현리,4182034021,9,0,0,2,5,0,2
경기도,양평군,개군면,자연리,4183041028,1,0,0,1,0,0,0
경기도,양평군,양동면,쌍학리,4183038021,1,0,0,0,1,0,0
경기도,양평군,양서면,복포리,4183033029,2,0,0,0,0,0,2
경기도,양평군,양서면,양수리,4183033021,7,0,0,0,5,0,2
경기도,양평군,양평읍,공흥리,4183025025,5,0,0,0,3,0,2
경기도,양평군,양평읍,대흥리,4183025028,1,0,0,0,1,0,0
경기도,양평군,양평읍,덕평리,4183025024,1,0,0,0,0,0,1
경기도,양평군,양평읍,도곡리,4183025027,1,0,0,0,0,0,1
경기도,양평군,양평읍,백안리,4183025026,1,0,0,0,0,0,1
경기도,양평군,양평읍,양근리,4183025021,25,0,0,0,24,0,1
경기도,양평군,양평읍,오빈리,4183025022,2,0,0,0,0,0,2
경기도,양평군,양평읍,창대리,4183025032,1,0,0,0,0,0,1
경기도,양평군,옥천면,신복리,4183034023,1,0,0,0,0,0,1
경기도,양평군,옥천면,용천리,4183034022,1,0,0,0,0,0,1
경기도,양평군,용문면,금곡리,4183040026,1,0,0,0,0,0,1
경기도,양평군,용문면,다문리,4183040024,6,0,0,0,6,0,0
경기도,양평군,용문면,마룡리,4183040021,2,0,0,0,0,0,2
경기도,양평군,용문면,삼성리,4183040023,1,0,0,0,0,0,1
경기도,양평군,용문면,중원리,4183040029,1,0,0,0,1,0,0
경기도,양평군,지평면,대평리,4183039527,1,1,0,0,0,0,0
경기도,양평군,지평면,지평리,4183039521,1,0,0,0,1,0,0
경기도,양평군,청운면,신론리,4183037027,1,0,0,0,1,0,0
강원도,춘천시,근화동,,4211011700,9,0,0,0,0,0,9
강원도,춘천시,낙원동,,4211010300,1,0,0,0,1,0,0
강원도,춘천시,남산면,강촌리,4211040027,2,0,0,0,2,0,0
강원도,춘천시,남산면,백양리,4211040029,2,2,0,0,0,0,0
강원도,춘천시,남산면,서천리,4211040028,1,1,0,0,0,0,0
강원도,춘천시,남산면,수동리,4211040024,2,1,0,0,0,0,1
강원도,춘천시,남산면,창촌리,4211040025,1,0,0,0,0,0,1
강원도,춘천시,동내면,신촌리,4211039022,4,0,0,0,0,0,4
강원도,춘천시,동내면,학곡리,4211039025,2,0,0,0,1,0,1
강원도,춘천시,동면,만천리,4211031022,4,1,0,0,0,0,3
강원도,춘천시,동면,장학리,4211031023,7,0,0,0,1,0,6
강원도,춘천시,동산면,조양리,4211032021,1,0,0,0,1,0,0
강원도,춘천시,삼천동,,4211012500,1,0,0,0,1,0,0
강원도,춘천시,서면,당림리,4211035029,1,0,0,0,1,0,0
강원도,춘천시,석사동,,4211012400,26,0,0,0,26,0,0
강원도,춘천시,소양로1가,,4211011300,2,0,0,0,0,0,2
강원도,춘천시,소양로2가,,4211011400,1,0,0,0,1,0,0
강원도,춘천시,소양로3가,,4211011500,1,0,0,0,0,0,1
강원도,춘천시,소양로4가,,4211011600,2,0,0,0,2,0,0
강원도,춘천시,신동,,4211012800,1,0,0,0,0,0,1
강원도,춘천시,신동면,정족리,4211033025,1,1,0,0,0,0,0
강원도,춘천시,신동면,팔미리,4211033022,2,0,0,0,0,0,2
강원도,춘천시,신동면,혈동리,4211033023,1,1,0,0,0,0,0
강원도,춘천시,약사동,,4211011100,1,0,0,0,1,0,0
강원도,춘천시,온의동,,4211012100,9,0,0,0,9,0,0
강원도,춘천시,요선동,,4211010200,1,0,0,0,1,0,0
강원도,춘천시,우두동,,4211011800,1,0,0,0,1,0,0
강원도,춘천시,운교동,,4211011000,2,0,0,0,2,0,0
강원도,춘천시,조양동,,4211010800,3,0,0,0,3,0,0
강원도,춘천시,죽림동,,4211010900,1,0,0,0,1,0,0
강원도,춘천시,중앙로1가,,4211010400,3,0,0,0,3,0,0
강원도,춘천시,중앙로2가,,4211010500,5,0,0,0,5,0,0
강원도,춘천시,칠전동,,4211012600,1,0,0,0,0,0,1
강원도,춘천시,퇴계동,,4211012300,12,0,0,0,6,0,6
강원도,춘천시,효자동,,4211011200,16,0,0,0,15,0,1
강원도,춘천시,후평동,,4211012000,24,0,0,0,20,0,4
강원도,원주시,가현동,,4213011800,3,0,0,0,1,0,2
강원도,원주시,개운동,,4213010500,8,0,0,0,8,0,0
강원도,원주시,관설동,,4213011600,3,0,0,0,1,0,2
강원도,원주시,귀래면,용암리,4213036025,1,0,0,0,1,0,0
강원도,원주시,단계동,,4213011000,14,0,0,0,13,0,1
강원도,원주시,단구동,,4213010700,21,0,0,0,18,0,3
강원도,원주시,명륜동,,4213010600,8,0,0,0,8,0,0
강원도,원주시,무실동,,4213011500,11,0,0,0,8,1,2
강원도,원주시,문막읍,건등리,4213025026,3,0,0,1,1,0,1
강원도,원주시,문막읍,궁촌리,4213025025,3,1,0,0,1,0,1
강원도,원주시,문막읍,동화리,4213025022,4,0,0,0,3,0,1
강원도,원주시,문막읍,문막리,4213025021,4,0,0,0,3,0,1
강원도,원주시,문막읍,반계리,4213025029,3,0,0,0,0,0,3
강원도,원주시,문막읍,비두리,4213025023,1,0,0,1,0,0,0
강원도,원주시,문막읍,취병리,4213025024,1,0,0,0,0,0,1
강원도,원주시,문막읍,후용리,4213025027,1,0,0,1,0,0,0
강원도,원주시,반곡동,,4213011700,1,1,0,0,0,0,0
강원도,원주시,봉산동,,4213011300,3,0,0,0,2,0,1
강원도,원주시,부론면,노림리,4213035025,1,0,0,1,0,0,0
강원도,원주시,소초면,수암리,4213031025,4,1,0,0,0,0,3
강원도,원주시,소초면,의관리,4213031022,3,1,0,0,1,0,1
강원도,원주시,소초면,장양리,4213031023,2,0,0,0,0,0,2
강원도,원주시,소초면,평장리,4213031021,1,0,0,0,0,0,1
강원도,원주시,소초면,흥양리,4213031024,1,0,0,0,0,0,1
강원도,원주시,신림면,신림리,4213039021,1,0,0,0,1,0,0
강원도,원주시,신림면,용암리,4213039024,1,0,0,1,0,0,0
강원도,원주시,우산동,,4213011100,13,0,0,0,4,0,9
강원도,원주시,원동,,4213010300,1,0,0,0,1,0,0
강원도,원주시,일산동,,4213010800,13,0,0,0,13,0,0
강원도,원주시,중앙동,,4213010100,15,0,0,0,15,0,0
강원도,원주시,지정면,보통리,4213033027,1,0,0,0,0,0,1
강원도,원주시,지정면,월송리,4213033026,5,2,0,2,1,0,0
강원도,원주시,지정면,판대리,4213033024,1,1,0,0,0,0,0
강원도,원주시,태장동,,4213011200,16,0,0,0,6,0,10
강원도,원주시,판부면,금대리,4213038021,1,0,0,0,1,0,0
강원도,원주시,판부면,서곡리,4213038022,3,0,0,0,0,0,3
강원도,원주시,평원동,,4213010200,2,0,0,0,2,0,0
강원도,원주시,학성동,,4213010900,9,0,0,0,6,0,3
강원도,원주시,행구동,,4213011400,1,0,0,0,0,0,1
강원도,원주시,호저면,만종리,4213032025,8,0,0,0,0,0,8
강원도,원주시,호저면,무장리,4213032027,1,0,0,1,0,0,0
강원도,원주시,흥업면,사제리,4213037023,3,0,0,0,0,0,3
강원도,원주시,흥업면,흥업리,4213037021,7,0,0,0,2,0,5
강원도,강릉시,강동면,상시동리,4215034021,1,0,0,0,0,0,1
강원도,강릉시,강동면,안인리,4215034023,1,0,0,0,0,0,1
강원도,강릉시,강동면,정동진리,4215034028,1,0,0,0,1,0,0
강원도,강릉시,강동면,하시동리,4215034026,1,1,0,0,0,0,0
강원도,강릉시,강문동,,4215011300,1,0,0,0,1,0,0
